REFERENCE POOL ID,LOAN ID,ltv,ltv_95,NUMBER OF BORROWERS,cnt_borr_1,cnt_borr_2,dti,fico,fico_640,FIRST TIME HOME BUYER INDICATOR,flag_fthb_y,LOAN PURPOSE,loan_purpose_p,PROPERTY TYPE,prop_type_SF,prop_type_CO,NUMBER OF UNITS,numunt_2,OCCUPANCY TYPE,occpy_sts_i,occpy_sts_s,ORIGINATION CHANNEL,channel_C,New_Int_rt,ORIGINAL UPB,rel_median_orig_UPB,rel_orig_upb_2,Act_endg_upb,st,change_unemp,relative_unem,,,,,,,,
5083,91182218,75,0,2,0,1,24.1,778,138,N,0,PURCHASE,1,PUD,0,0,1,0,Investor,1,0,R,0,4.75,184000,82.88288288,0,183000,AZ,0.01,0.02,,,,,,,,
5083,91182219,69,0,1,1,0,23.49,686,46,N,0,CASH-OUT REFINANCE,0,SF,1,0,1,0,Principal,0,0,R,0,4.5,267000,120.2702703,0,265000,MD,0.01,0.02,,,,,,,,
5083,91182220,80,0,1,1,0,43.96,748,108,N,0,PURCHASE,1,SF,1,0,1,0,Principal,0,0,R,0,4.75,160000,72.07207207,0,159000,CA,0.01,0.02,,,,,,,,
5083,91182221,80,0,1,1,0,36.46,722,82,N,0,CASH-OUT REFINANCE,0,PUD,0,0,1,0,Principal,0,0,R,0,4.375,164000,73.87387387,0,163000,FL,0.01,0.02,,,,,,,,
5083,91182222,80,0,1,1,0,37,647,7,Y,1,PURCHASE,1,SF,1,0,1,0,Principal,0,0,R,0,4.5,144000,64.86486486,0,143000,CA,0.01,0.02,,,,,,,,
5083,91182223,80,0,1,1,0,26.16,802,162,N,0,PURCHASE,1,PUD,0,0,1,0,Principal,0,0,C,1,3.875,304000,136.9369369,0,302000,AZ,0.01,0.02,,,,,,,,
5083,91182224,73,0,1,1,0,33.98,677,37,N,0,CASH-OUT REFINANCE,0,SF,1,0,1,0,Principal,0,0,R,0,4.375,150000,67.56756757,0,149000,FL,0.01,0.02,,,,,,,,
5083,91182225,77,0,2,0,1,25.21,751,111,N,0,CASH-OUT REFINANCE,0,PUD,0,0,1,0,Principal,0,0,R,0,4.375,257000,115.7657658,0,255000,KS,0.01,0.02,,,,,,,,
5083,91182226,80,0,1,1,0,26.09,765,125,N,0,PURCHASE,1,MH,0,0,1,0,Principal,0,0,R,0,4.75,93000,41.89189189,0,91000,TX,0.01,0.02,,,,,,,,
5083,91182227,80,0,2,0,1,37.61,785,145,N,0,PURCHASE,1,SF,1,0,1,0,Principal,0,0,C,1,3.75,424000,190.990991,0,420000,MD,0.01,0.02,,,,,,,,
5083,91182228,80,0,1,1,0,38.41,811,171,N,0,PURCHASE,1,SF,1,0,1,0,Principal,0,0,R,0,4.5,400000,180.1801802,0,396000,WA,0.01,0.02,,,,,,,,
5083,91182229,70,0,1,1,0,40.49,719,79,N,0,NO CASH-OUT REFINANCE,0,SF,1,0,1,0,Principal,0,0,R,0,4.25,496000,223.4234234,23.42342342,492000,CA,0.01,0.02,,,,,,,,
5083,91182230,65,0,2,0,1,20.73,819,179,N,0,NO CASH-OUT REFINANCE,0,SF,1,0,1,0,Principal,0,0,R,0,4.25,394000,177.4774775,0,391000,WA,0.01,0.02,,,,,,,,
5083,91182231,62,0,1,1,0,43.14,746,106,N,0,CASH-OUT REFINANCE,0,SF,1,0,1,0,Principal,0,0,R,0,4.25,196000,88.28828829,0,195000,NC,0.01,0.02,,,,,,,,
5083,91182232,70,0,2,0,1,42.08,795,155,N,0,PURCHASE,1,SF,1,0,1,0,Principal,0,0,C,1,4.125,198000,89.18918919,0,37000,NY,0.01,0.02,,,,,,,,
5083,91182233,80,0,2,0,1,36.12,791,151,N,0,NO CASH-OUT REFINANCE,0,PUD,0,0,1,0,Principal,0,0,C,1,4.25,380000,171.1711712,0,377000,VA,0.01,0.02,,,,,,,,
5083,91182234,80,0,1,1,0,44.85,749,109,N,0,NO CASH-OUT REFINANCE,0,PUD,0,0,1,0,Principal,0,0,C,1,4.25,336000,151.3513514,0,334000,CA,0.01,0.02,,,,,,,,
5083,91182235,80,0,2,0,1,38.01,802,162,N,0,PURCHASE,1,SF,1,0,1,0,Principal,0,0,B,0,4.55,208000,93.69369369,0,206000,OR,0.01,0.02,,,,,,,,
5083,91182236,80,0,1,1,0,34.42,732,92,N,0,PURCHASE,1,Condo,0,1,1,0,Principal,0,0,C,1,4.125,412000,185.5855856,0,409000,PA,0.01,0.02,,,,,,,,
5083,91182237,71,0,1,1,0,21.34,745,105,N,0,CASH-OUT REFINANCE,0,PUD,0,0,1,0,Principal,0,0,R,0,4.75,176000,79.27927928,0,175000,GA,0.01,0.02,,,,,,,,
5083,91182238,79,0,2,0,1,34.5,761,121,N,0,PURCHASE,1,PUD,0,0,1,0,Principal,0,0,C,1,3.875,453000,204.0540541,4.054054054,450000,MN,0.01,0.02,,,,,,,,
5083,91182239,80,0,1,1,0,48.14,808,168,Y,1,PURCHASE,1,PUD,0,0,1,0,Principal,0,0,C,1,3.875,208000,93.69369369,0,206000,NC,0.01,0.02,,,,,,,,
5083,91182240,73,0,2,0,1,24.02,810,170,N,0,NO CASH-OUT REFINANCE,0,SF,1,0,1,0,Principal,0,0,R,0,3.875,234000,105.4054054,0,233000,VT,0.01,0.02,,,,,,,,
5083,91182241,80,0,1,1,0,35.47,719,79,N,0,NO CASH-OUT REFINANCE,0,SF,1,0,1,0,Principal,0,0,B,0,4.875,144000,64.86486486,0,143000,WI,0.01,0.02,,,,,,,,
5083,91182242,68,0,2,0,1,49.83,705,65,N,0,CASH-OUT REFINANCE,0,SF,1,0,1,0,Principal,0,0,R,0,4.75,515000,231.981982,31.98198198,512000,CA,0.01,0.02,,,,,,,,
5083,91182243,80,0,2,0,1,37.71,729,89,Y,1,PURCHASE,1,SF,1,0,1,0,Principal,0,0,R,0,4.45,137000,61.71171171,0,136000,WI,0.01,0.02,,,,,,,,
5083,91182244,75,0,3,0,0,49.89,702,62,N,0,CASH-OUT REFINANCE,0,SF,1,0,1,0,Principal,0,0,B,0,4.75,286000,128.8288288,0,285000,CA,0.01,0.02,,,,,,,,
5083,91182245,80,0,1,1,0,49.21,704,64,N,0,CASH-OUT REFINANCE,0,PUD,0,0,1,0,Principal,0,0,B,0,4.375,213000,95.94594595,0,211000,KY,0.01,0.02,,,,,,,,
5083,91182246,68,0,2,0,1,34.14,707,67,N,0,NO CASH-OUT REFINANCE,0,SF,1,0,1,0,Principal,0,0,C,1,4.375,110000,49.54954955,0,109000,IL,0.01,0.02,,,,,,,,
5083,91182247,80,0,1,1,0,25.99,718,78,N,0,NO CASH-OUT REFINANCE,0,SF,1,0,1,0,Principal,0,0,C,1,4.125,608000,273.8738739,73.87387387,602000,CA,0.01,0.02,,,,,,,,
5083,91182248,80,0,2,0,1,41.77,628,0,Y,1,PURCHASE,1,SF,1,0,1,0,Principal,0,0,C,1,4.75,244000,109.9099099,0,243000,TX,0.01,0.02,,,,,,,,
5083,91182249,75,0,1,1,0,18.46,804,164,N,0,PURCHASE,1,PUD,0,0,1,0,Investor,1,0,R,0,4.875,126000,56.75675676,0,124000,AZ,0.01,0.02,,,,,,,,
5083,91182250,75,0,2,0,1,42.66,798,158,N,0,PURCHASE,1,PUD,0,0,1,0,Principal,0,0,C,1,3.875,267000,120.2702703,0,265000,KY,0.01,0.02,,,,,,,,
5083,91182251,73,0,1,1,0,46.65,802,162,N,0,PURCHASE,1,PUD,0,0,1,0,Principal,0,0,B,0,4.125,390000,175.6756757,0,388000,CA,0.01,0.02,,,,,,,,
5083,91182252,72,0,2,0,1,41.38,823,183,N,0,NO CASH-OUT REFINANCE,0,PUD,0,0,1,0,Principal,0,0,R,0,4,144000,64.86486486,0,143000,OH,0.01,0.02,,,,,,,,
5083,91182253,70,0,1,1,0,10.21,747,107,N,0,NO CASH-OUT REFINANCE,0,PUD,0,0,4,0,Investor,1,0,R,0,4.5,395000,177.9279279,0,393000,MO,0.01,0.02,,,,,,,,
5083,91182254,80,0,1,1,0,16.95,817,177,Y,1,PURCHASE,1,PUD,0,0,1,0,Principal,0,0,C,1,3.875,416000,187.3873874,0,412000,WI,0.01,0.02,,,,,,,,
5083,91182255,72,0,1,1,0,47.86,790,150,N,0,CASH-OUT REFINANCE,0,SF,1,0,1,0,Principal,0,0,B,0,4,247000,111.2612613,0,245000,GA,0.01,0.02,,,,,,,,
5083,91182256,80,0,1,1,0,30.35,765,125,N,0,PURCHASE,1,SF,1,0,1,0,Principal,0,0,C,1,4.25,71000,31.98198198,0,70000,OK,0.01,0.02,,,,,,,,
5083,91182258,80,0,2,0,1,32.59,759,119,N,0,PURCHASE,1,PUD,0,0,1,0,Principal,0,0,C,1,3.875,288000,129.7297297,0,285000,TX,0.01,0.02,,,,,,,,
5083,91182259,76,0,1,1,0,45.09,745,105,Y,1,PURCHASE,1,SF,1,0,1,0,Principal,0,0,C,1,4.375,165000,74.32432432,0,164000,TX,0.01,0.02,,,,,,,,
5083,91182260,80,0,1,1,0,44.67,808,168,N,0,PURCHASE,1,Condo,0,1,1,0,Principal,0,0,R,0,4.5,241000,108.5585586,0,240000,WA,0.01,0.02,,,,,,,,
5083,91182261,70,0,2,0,1,38.42,708,68,N,0,NO CASH-OUT REFINANCE,0,SF,1,0,1,0,Principal,0,0,R,0,3.99,641000,288.7387387,88.73873874,636000,CA,0.01,0.02,,,,,,,,
5083,91182262,80,0,2,0,1,31.65,771,131,N,0,PURCHASE,1,Condo,0,1,1,0,Investor,1,0,R,0,5.25,360000,162.1621622,0,359000,CA,0.01,0.02,,,,,,,,
5083,91182263,70,0,1,1,0,47.63,738,98,N,0,CASH-OUT REFINANCE,0,SF,1,0,1,0,Principal,0,0,R,0,4.875,90000,40.54054054,0,90000,FL,0.01,0.02,,,,,,,,
5083,91182264,80,0,2,0,1,42.93,740,100,Y,1,PURCHASE,1,PUD,0,0,1,0,Principal,0,0,C,1,4.125,260000,117.1171171,0,258000,UT,0.01,0.02,,,,,,,,
5083,91182265,62,0,2,0,1,44.37,709,69,N,0,CASH-OUT REFINANCE,0,SF,1,0,1,0,Principal,0,0,R,0,4.125,321000,144.5945946,0,319000,IL,0.01,0.02,,,,,,,,
5083,91182266,75,0,1,1,0,46.38,636,0,N,0,CASH-OUT REFINANCE,0,SF,1,0,1,0,Principal,0,0,R,0,5.5,159000,71.62162162,0,158000,WA,0.01,0.02,,,,,,,,
5083,91182267,80,0,1,1,0,31.79,790,150,Y,1,PURCHASE,1,SF,1,0,1,0,Principal,0,0,C,1,4.125,362000,163.0630631,0,359000,UT,0.01,0.02,,,,,,,,
5083,91182268,80,0,2,0,1,44.29,797,157,N,0,PURCHASE,1,PUD,0,0,1,0,Second,0,1,C,1,3.875,272000,122.5225225,0,271000,FL,0.01,0.02,,,,,,,,
5083,91182269,61,0,2,0,1,40.21,766,126,N,0,CASH-OUT REFINANCE,0,SF,1,0,1,0,Principal,0,0,R,0,4.25,218000,98.1981982,0,216000,AL,0.01,0.02,,,,,,,,
5083,91182270,80,0,2,0,1,24.69,711,71,Y,1,PURCHASE,1,SF,1,0,1,0,Principal,0,0,C,1,4.375,132000,59.45945946,0,131000,MS,0.01,0.02,,,,,,,,
5083,91182271,70,0,2,0,1,43.21,792,152,N,0,NO CASH-OUT REFINANCE,0,PUD,0,0,1,0,Principal,0,0,R,0,4.375,355000,159.9099099,0,352000,GA,0.01,0.02,,,,,,,,
5083,91182272,80,0,1,1,0,29.91,795,155,N,0,PURCHASE,1,PUD,0,0,1,0,Principal,0,0,R,0,4.75,291000,131.0810811,0,289000,TX,0.01,0.02,,,,,,,,
5083,91182273,78,0,1,1,0,41.94,736,96,N,0,NO CASH-OUT REFINANCE,0,SF,1,0,1,0,Principal,0,0,C,1,4,206000,92.79279279,0,204000,FL,0.01,0.02,,,,,,,,
5083,91182274,75,0,1,1,0,33.61,631,0,N,0,CASH-OUT REFINANCE,0,PUD,0,0,1,0,Principal,0,0,B,0,5.375,446000,200.9009009,0.900900901,444000,SC,0.01,0.02,,,,,,,,
5083,91182275,67,0,1,1,0,47.17,626,0,N,0,CASH-OUT REFINANCE,0,SF,1,0,1,0,Principal,0,0,R,0,5.152,168000,75.67567568,0,167000,MI,0.01,0.02,,,,,,,,
5083,91182276,80,0,2,0,1,28.75,773,133,Y,1,PURCHASE,1,SF,1,0,1,0,Principal,0,0,C,1,4.625,231000,104.0540541,0,229000,WI,0.01,0.02,,,,,,,,
5083,91182277,80,0,2,0,1,28.15,791,151,N,0,NO CASH-OUT REFINANCE,0,SF,1,0,1,0,Principal,0,0,B,0,4.125,406000,182.8828829,0,404000,NJ,0.01,0.02,,,,,,,,
5083,91182278,75,0,2,0,1,46.41,737,97,Y,1,PURCHASE,1,SF,1,0,3,0,Principal,0,0,R,0,4.375,356000,160.3603604,0,354000,HI,0.01,0.02,,,,,,,,
5083,91182279,80,0,1,1,0,32.75,798,158,N,0,PURCHASE,1,Co-op,0,0,1,0,Principal,0,0,C,1,4.5,348000,156.7567568,0,326000,NY,0.01,0.02,,,,,,,,
5083,91182280,80,0,2,0,1,49.55,714,74,N,0,PURCHASE,1,PUD,0,0,1,0,Principal,0,0,R,0,4.375,400000,180.1801802,0,398000,WA,0.01,0.02,,,,,,,,
5083,91182281,72,0,2,0,1,48.42,681,41,Y,1,PURCHASE,1,SF,1,0,1,0,Principal,0,0,R,0,4.99,90000,40.54054054,0,90000,FL,0.01,0.02,,,,,,,,
5083,91182282,70,0,1,1,0,18.05,712,72,N,0,CASH-OUT REFINANCE,0,SF,1,0,2,1,Investor,1,0,R,0,5.5,196000,88.28828829,0,195000,CO,0.01,0.02,,,,,,,,
5083,91182283,70,0,1,1,0,31.8,703,63,N,0,PURCHASE,1,SF,1,0,1,0,Principal,0,0,R,0,3.875,224000,100.9009009,0,222000,NJ,0.01,0.02,,,,,,,,
5083,91182284,80,0,2,0,1,18.01,751,111,N,0,PURCHASE,1,SF,1,0,1,0,Principal,0,0,C,1,4,430000,193.6936937,0,427000,MI,0.01,0.02,,,,,,,,
5083,91182285,80,0,1,1,0,41.85,770,130,Y,1,PURCHASE,1,PUD,0,0,1,0,Principal,0,0,R,0,4.625,170000,76.57657658,0,169000,TX,0.01,0.02,,,,,,,,
5083,91182286,80,0,2,0,1,26.67,800,160,N,0,PURCHASE,1,SF,1,0,1,0,Principal,0,0,C,1,4.25,239000,107.6576577,0,238000,TX,0.01,0.02,,,,,,,,
5083,91182287,75,0,2,0,1,23.88,766,126,N,0,PURCHASE,1,SF,1,0,1,0,Investor,1,0,R,0,4.375,272000,122.5225225,0,270000,FL,0.01,0.02,,,,,,,,
5083,91182288,70,0,1,1,0,29.74,664,24,Y,1,PURCHASE,1,SF,1,0,1,0,Principal,0,0,R,0,4.75,72000,32.43243243,0,72000,ID,0.01,0.02,,,,,,,,
5083,91182289,63,0,2,0,1,46.42,719,79,N,0,CASH-OUT REFINANCE,0,SF,1,0,1,0,Principal,0,0,R,0,4.625,220000,99.0990991,0,219000,UT,0.01,0.02,,,,,,,,
5083,91182290,74,0,1,1,0,30.03,795,155,N,0,CASH-OUT REFINANCE,0,SF,1,0,1,0,Investor,1,0,B,0,4.5,220000,99.0990991,0,219000,CA,0.01,0.02,,,,,,,,
5083,91182291,80,0,2,0,1,36.28,715,75,N,0,CASH-OUT REFINANCE,0,SF,1,0,1,0,Principal,0,0,R,0,4.5,282000,127.027027,0,280000,WA,0.01,0.02,,,,,,,,
5083,91182292,75,0,1,1,0,48.07,713,73,Y,1,PURCHASE,1,SF,1,0,3,0,Principal,0,0,B,0,5.125,203000,91.44144144,0,202000,TX,0.01,0.02,,,,,,,,
5083,91182293,80,0,2,0,1,38.08,789,149,N,0,PURCHASE,1,PUD,0,0,1,0,Principal,0,0,R,0,3.875,221000,99.54954955,0,219000,NE,0.01,0.02,,,,,,,,
5083,91182294,80,0,1,1,0,35.49,762,122,N,0,CASH-OUT REFINANCE,0,PUD,0,0,1,0,Principal,0,0,R,0,4.25,356000,160.3603604,0,354000,GA,0.01,0.02,,,,,,,,
5083,91182295,75,0,2,0,1,45.98,800,160,N,0,PURCHASE,1,PUD,0,0,1,0,Principal,0,0,R,0,4,409000,184.2342342,0,182000,NV,0.01,0.02,,,,,,,,
5083,91182296,70,0,1,1,0,13.81,691,51,N,0,NO CASH-OUT REFINANCE,0,PUD,0,0,1,0,Principal,0,0,R,0,3.75,73000,32.88288288,0,73000,SC,0.01,0.02,,,,,,,,
5083,91182297,63,0,2,0,1,24.36,808,168,N,0,CASH-OUT REFINANCE,0,SF,1,0,1,0,Principal,0,0,C,1,3.75,246000,110.8108108,0,244000,GA,0.01,0.02,,,,,,,,
5083,91182298,80,0,1,1,0,25.49,804,164,N,0,PURCHASE,1,SF,1,0,1,0,Principal,0,0,B,0,4.75,120000,54.05405405,0,120000,KY,0.01,0.02,,,,,,,,
5083,91182299,75,0,2,0,1,31.07,753,113,N,0,PURCHASE,1,SF,1,0,1,0,Investor,1,0,C,1,4.875,233000,104.954955,0,231000,CA,0.01,0.02,,,,,,,,
5083,91182300,80,0,1,1,0,42.03,779,139,N,0,PURCHASE,1,PUD,0,0,1,0,Second,0,1,C,1,4.125,239000,107.6576577,0,238000,GA,0.01,0.02,,,,,,,,
5083,91182301,68,0,1,1,0,49.21,670,30,N,0,CASH-OUT REFINANCE,0,SF,1,0,1,0,Principal,0,0,R,0,4.75,410000,184.6846847,0,407000,CA,0.01,0.02,,,,,,,,
5083,91182302,65,0,1,1,0,42.05,729,89,N,0,NO CASH-OUT REFINANCE,0,SF,1,0,1,0,Principal,0,0,R,0,4.125,194000,87.38738739,0,192000,AZ,0.01,0.02,,,,,,,,
5083,91182303,80,0,2,0,1,33.14,737,97,N,0,CASH-OUT REFINANCE,0,SF,1,0,1,0,Principal,0,0,R,0,4.875,432000,194.5945946,0,426759.46,NY,0.01,0.02,,,,,,,,
5083,91182304,67,0,1,1,0,41.48,726,86,N,0,CASH-OUT REFINANCE,0,SF,1,0,1,0,Principal,0,0,R,0,4.375,428000,192.7927928,0,426000,OR,0.01,0.02,,,,,,,,49858000
5083,91182305,75,0,2,0,1,45.5,683,43,N,0,CASH-OUT REFINANCE,0,SF,1,0,1,0,Principal,0,0,R,0,5.375,126000,56.75675676,0,126000,TX,0.01,0.02,,,,,,,,
5083,91182306,80,0,1,1,0,46.85,721,81,N,0,CASH-OUT REFINANCE,0,SF,1,0,1,0,Principal,0,0,C,1,4.25,253000,113.963964,0,251000,LA,0.01,0.02,,,,,,,,
5083,91182307,75,0,1,1,0,49.2,729,89,N,0,NO CASH-OUT REFINANCE,0,SF,1,0,1,0,Second,0,1,R,0,4.5,127000,57.20720721,0,126000,OR,0.01,0.02,,,,,,,,
5083,91182308,69,0,1,1,0,40.17,709,69,N,0,CASH-OUT REFINANCE,0,SF,1,0,1,0,Principal,0,0,R,0,4.56,139000,62.61261261,0,138000,OR,0.01,0.02,,,,,,,,
5083,91182309,68,0,1,1,0,42.27,748,108,Y,1,PURCHASE,1,SF,1,0,1,0,Principal,0,0,C,1,4.5,75000,33.78378378,0,75000,IA,0.01,0.02,,,,,,,,
5083,91182310,70,0,1,1,0,41.58,764,124,N,0,CASH-OUT REFINANCE,0,SF,1,0,1,0,Investor,1,0,C,1,4.875,252000,113.5135135,0,251000,OH,0.01,0.02,,,,,,,,
5083,91182311,80,0,1,1,0,45.38,786,146,N,0,PURCHASE,1,SF,1,0,1,0,Principal,0,0,B,0,4.75,226000,101.8018018,0,225000,MI,0.01,0.02,,,,,,,,
5083,91182312,68,0,1,1,0,39.23,764,124,N,0,NO CASH-OUT REFINANCE,0,SF,1,0,1,0,Principal,0,0,R,0,3.975,141000,63.51351351,0,140000,OR,0.01,0.02,,,,,,,,
5083,91182313,65,0,2,0,1,49.83,704,64,N,0,CASH-OUT REFINANCE,0,SF,1,0,1,0,Investor,1,0,R,0,5.25,125000,56.30630631,0,124000,TX,0.01,0.02,,,,,,,,
5083,91182314,62,0,1,1,0,13.8,686,46,N,0,NO CASH-OUT REFINANCE,0,PUD,0,0,1,0,Principal,0,0,C,1,4.25,359000,161.7117117,0,356000,TX,0.01,0.02,,,,,,,,
5083,91182315,70,0,1,1,0,29.2,686,46,N,0,CASH-OUT REFINANCE,0,SF,1,0,1,0,Principal,0,0,R,0,4.18,212000,95.4954955,0,211000,MI,0.01,0.02,,,,,,,,
5083,91182316,80,0,1,1,0,44.63,713,73,N,0,CASH-OUT REFINANCE,0,PUD,0,0,1,0,Principal,0,0,R,0,4.56,166000,74.77477477,0,164000,GA,0.01,0.02,,,,,,,,
5083,91182317,80,0,2,0,1,38.28,803,163,N,0,CASH-OUT REFINANCE,0,SF,1,0,1,0,Principal,0,0,R,0,4.125,445000,200.4504505,0.45045045,442000,CO,0.01,0.02,,,,,,,,
5083,91182318,68,0,2,0,1,34.23,786,146,N,0,PURCHASE,1,PUD,0,0,1,0,Principal,0,0,C,1,3.875,319000,143.6936937,0,316000,VA,0.01,0.02,,,,,,,,
5083,91182319,69,0,1,1,0,37.27,695,55,N,0,CASH-OUT REFINANCE,0,SF,1,0,1,0,Principal,0,0,R,0,4.375,337000,151.8018018,0,335000,NJ,0.01,0.02,,,,,,,,
5083,91182320,80,0,2,0,1,44.13,725,85,N,0,CASH-OUT REFINANCE,0,PUD,0,0,1,0,Principal,0,0,R,0,4.875,266000,119.8198198,0,264000,TX,0.01,0.02,,,,,,,,
5083,91182321,75,0,1,1,0,38.35,792,152,N,0,CASH-OUT REFINANCE,0,SF,1,0,1,0,Investor,1,0,R,0,5.25,126000,56.75675676,0,126000,WY,0.01,0.02,,,,,,,,
5083,91182322,61,0,1,1,0,35.7,802,162,N,0,PURCHASE,1,PUD,0,0,1,0,Second,0,1,C,1,3.875,260000,117.1171171,0,258000,IA,0.01,0.02,,,,,,,,
5083,91182323,80,0,1,1,0,18.17,714,74,N,0,PURCHASE,1,SF,1,0,1,0,Investor,1,0,B,0,4.875,51000,22.97297297,0,51000,NY,0.01,0.02,,,,,,,,
5083,91182324,80,0,2,0,1,26.71,784,144,N,0,CASH-OUT REFINANCE,0,PUD,0,0,1,0,Principal,0,0,R,0,4.125,275000,123.8738739,0,272000,TX,0.01,0.02,,,,,,,,
5083,91182325,80,0,2,0,1,36.03,724,84,N,0,CASH-OUT REFINANCE,0,SF,1,0,1,0,Principal,0,0,R,0,5.25,280000,126.1261261,0,279000,MN,0.01,0.02,,,,,,,,
5083,91182326,80,0,2,0,1,22.93,809,169,N,0,PURCHASE,1,PUD,0,0,1,0,Investor,1,0,R,0,5.25,118000,53.15315315,0,118000,UT,0.01,0.02,,,,,,,,
5083,91182327,71,0,1,1,0,20.4,800,160,N,0,PURCHASE,1,PUD,0,0,1,0,Principal,0,0,B,0,4.25,94000,42.34234234,0,93000,SC,0.01,0.02,,,,,,,,
5083,91182328,74,0,1,1,0,39.57,756,116,N,0,NO CASH-OUT REFINANCE,0,SF,1,0,1,0,Principal,0,0,R,0,4,200000,90.09009009,0,192000,CA,0.01,0.02,,,,,,,,
5083,91182329,80,0,2,0,1,29.15,654,14,Y,1,PURCHASE,1,SF,1,0,1,0,Principal,0,0,C,1,4.625,246000,110.8108108,0,244000,NY,0.01,0.02,,,,,,,,
5083,91182330,80,0,1,1,0,26.81,745,105,N,0,CASH-OUT REFINANCE,0,PUD,0,0,1,0,Principal,0,0,R,0,4.25,272000,122.5225225,0,270000,AZ,0.01,0.02,,,,,,,,
5083,91182331,80,0,2,0,1,44.34,710,70,N,0,PURCHASE,1,SF,1,0,1,0,Second,0,1,R,0,4.5,256000,115.3153153,0,255000,NY,0.01,0.02,,,,,,,,
5083,91182332,80,0,2,0,1,20.67,798,158,Y,1,PURCHASE,1,Condo,0,1,1,0,Principal,0,0,B,0,4.25,324000,145.9459459,0,323000,CA,0.01,0.02,,,,,,,,
5083,91182333,80,0,2,0,1,40.78,742,102,N,0,PURCHASE,1,PUD,0,0,1,0,Principal,0,0,C,1,4,180000,81.08108108,0,179000,MN,0.01,0.02,,,,,,,,
5083,91182334,80,0,1,1,0,44.52,687,47,Y,1,PURCHASE,1,PUD,0,0,1,0,Principal,0,0,R,0,4.375,144000,64.86486486,0,143000,TX,0.01,0.02,,,,,,,,
5083,91182335,74,0,1,1,0,12.52,786,146,N,0,CASH-OUT REFINANCE,0,PUD,0,0,1,0,Principal,0,0,R,0,4.125,122000,54.95495495,0,121000,MO,0.01,0.02,,,,,,,,
5083,91182336,67,0,2,0,1,39.39,811,171,N,0,PURCHASE,1,SF,1,0,2,1,Principal,0,0,R,0,3.875,400000,180.1801802,0,397000,NY,0.01,0.02,,,,,,,,
5083,91182337,70,0,2,0,1,22.45,824,184,N,0,PURCHASE,1,SF,1,0,1,0,Investor,1,0,C,1,4.75,111000,50,0,109000,AZ,0.01,0.02,,,,,,,,
5083,91182338,73,0,2,0,1,49.39,635,0,N,0,CASH-OUT REFINANCE,0,SF,1,0,1,0,Second,0,1,B,0,5.375,83000,37.38738739,0,82000,TX,0.01,0.02,,,,,,,,
5083,91182339,71,0,2,0,1,23.29,760,120,N,0,PURCHASE,1,PUD,0,0,1,0,Principal,0,0,C,1,4,323000,145.4954955,0,320000,KS,0.01,0.02,,,,,,,,
5083,91182340,80,0,2,0,1,33.43,724,84,N,0,CASH-OUT REFINANCE,0,PUD,0,0,1,0,Principal,0,0,B,0,4.625,299000,134.6846847,0,297000,FL,0.01,0.02,,,,,,,,
5083,91182341,79,0,1,1,0,47.49,713,73,Y,1,PURCHASE,1,SF,1,0,1,0,Principal,0,0,R,0,5.25,205000,92.34234234,0,204000,NM,0.01,0.02,,,,,,,,
5083,91182342,80,0,2,0,1,26.93,801,161,N,0,CASH-OUT REFINANCE,0,PUD,0,0,1,0,Principal,0,0,R,0,4.75,208000,93.69369369,0,207000,AZ,0.01,0.02,,,,,,,,
5083,91182343,67,0,2,0,1,27.89,689,49,N,0,CASH-OUT REFINANCE,0,SF,1,0,1,0,Principal,0,0,R,0,5,278000,125.2252252,0,277000,WA,0.01,0.02,,,,,,,,
5083,91182344,80,0,1,1,0,45.12,745,105,N,0,PURCHASE,1,SF,1,0,1,0,Principal,0,0,C,1,4.125,155000,69.81981982,0,154000,TX,0.01,0.02,,,,,,,,
5083,91182345,80,0,1,1,0,38.99,756,116,Y,1,PURCHASE,1,PUD,0,0,1,0,Principal,0,0,R,0,5.125,248000,111.7117117,0,247000,NV,0.01,0.02,,,,,,,,
5083,91182346,61,0,2,0,1,48.95,733,93,N,0,NO CASH-OUT REFINANCE,0,SF,1,0,1,0,Principal,0,0,C,1,4.25,366000,164.8648649,0,363000,CA,0.01,0.02,,,,,,,,
5083,91182347,80,0,1,1,0,36.45,737,97,N,0,PURCHASE,1,Condo,0,1,1,0,Investor,1,0,R,0,5.25,92000,41.44144144,0,92000,MA,0.01,0.02,,,,,,,,
5083,91182348,78,0,1,1,0,22.5,691,51,N,0,NO CASH-OUT REFINANCE,0,PUD,0,0,1,0,Principal,0,0,R,0,4.5,202000,90.99099099,0,201000,GA,0.01,0.02,,,,,,,,
5083,91182349,80,0,2,0,1,40.4,757,117,N,0,PURCHASE,1,SF,1,0,1,0,Principal,0,0,R,0,4.125,354000,159.4594595,0,352000,NM,0.01,0.02,,,,,,,,
5083,91182350,75,0,1,1,0,43,640,0,Y,1,PURCHASE,1,SF,1,0,1,0,Principal,0,0,R,0,5,112000,50.45045045,0,111000,PA,0.01,0.02,,,,,,,,
5083,91182351,79,0,2,0,1,30.83,704,64,N,0,NO CASH-OUT REFINANCE,0,PUD,0,0,1,0,Principal,0,0,B,0,4.25,288000,129.7297297,0,286000,CO,0.01,0.02,,,,,,,,
